"","max_shovel_i1","max_labial_i1","max_distal_c","max_metacone_m1","max_hypocone_m1","max_carabelli_m1","mand_deflect_m1","mand_proto_m1","mand_cusp5_m1","mand_cusp6_m1","mand_cusp7_m1"
"598",-0.6768,-0.3797,-0.6797,-0.9788,-0.9329,-0.6251,-0.2978,NA,-1.1034,-0.2299,-0.3038
"599",-0.6775,-0.5728,-0.7284,-2.3643,-1.8403,-0.8464,NA,0.0214999999999999,-1.4279,-0.2302,-0.3041
"600",-0.602,-0.1877,-0.6809,-0.9847,-0.939,-0.6267,-0.2982,0.0215999999999998,-0.7861,-0.2305,-0.3045
"601",-0.4519,-0.5736,-0.7316,-0.9883,-0.0399999999999998,-1.1782,-0.2987,-0.2993,-1.112,-0.2307,-0.3049
"602",-0.4604,-0.5743,NA,0.3887,-0.0466,-1.2971,-0.1778,-0.2997,-1.1147,0.1182,-0.3053
"603",-0.5404,-0.575,-0.735,-0.9973,-0.9541,-0.6272,-0.1782,-0.3001,-0.7977,-0.231,-0.3057
"604",-0.5443,-0.5757,-0.7384,-1.001,-0.958,-0.6279,NA,NA,NA,NA,NA
"605",-0.5482,-0.3826,-0.7418,-1.0047,-0.9619,-1.1956,-0.1786,0.0210999999999999,-0.8029,-0.2313,-0.3061
"606",-0.6874,-0.3831,-0.6834,-2.3862,-0.9658,-1.203,-0.2997,-0.3004,-1.1261,0.1194,-0.3065
"607",-0.6881,-0.3837,-0.7451,-1.0108,-0.9697,-1.2106,-0.3002,-0.3008,-1.1289,-0.2315,-0.3068
"608",-0.5535,-0.3843,-0.7485,-1.0145,-0.9736,-0.6291,-0.0585,0.0206999999999999,-1.1317,0.1206,-0.3072
"609",-0.6903,-0.3849,-0.7296,-1.0183,-0.9776,-0.6298,-0.0590999999999999,-0.3012,-0.818,-0.2317,-0.3076
"610",-0.6245,-0.5783,-0.7084,-1.022,-0.9816,-0.6304,-0.3008,-0.3016,-1.1389,0.00380000000000003,-0.2749
"611",-0.4941,-0.579,-0.7768,-1.0258,-1.8811,-0.9826,-0.0597000000000001,-0.302,-1.1418,0.00380000000000003,-0.2425
"612",-0.6939,-0.1925,-0.7599,-1.0296,-0.9881,-1.2199,-0.3013,-0.3024,-0.8301,-0.232,-0.244
"613",-0.5033,-0.5798,NA,-1.0334,-0.9921,-0.9893,-0.3017,-0.3028,-0.8355,-0.2323,-0.3088
"614",-0.7582,-0.3871,-0.687,-1.0373,-0.9961,-0.9913,NA,0.0196999999999998,-0.8409,-0.2326,-0.3092
"615",-0.697,-0.5808,-0.7883,-1.0411,-1.0002,-1.2331,-0.3021,-0.3032,-2.4038,-0.2329,-0.3096
"616",-0.6977,-0.388,-0.7147,-1.045,-5.4677,-0.634,-0.3026,-0.3036,-1.1577,-0.2331,-0.3099
"617",NA,-0.00190000000000001,-0.7695,-1.0489,-1.8968,-0.7557,NA,NA,NA,NA,NA
"618",NA,-0.00429999999999975,-0.7729,-1.0528,-1.8991,-0.7565,NA,NA,NA,NA,NA
"619",-0.6365,-0.1983,-0.6893,-1.0567,-0.1164,-1.2408,NA,0.0193999999999999,-0.8492,-0.2334,-0.3103
"620",-0.5766,-0.1997,-0.7763,-1.0607,-1.015,-1.0037,-0.0606,-0.3039,-0.8548,-0.2337,-0.3107
"621",-0.7009,-0.3915,NA,-2.4336,-1.0191,-0.6374,NA,NA,NA,NA,NA
"622",-0.6414,-0.2018,-0.7798,-1.0671,-0.1333,-1.3736,NA,-0.3043,-1.1696,-0.2339,-0.2786
"623",-0.464,-0.5825,NA,-1.0711,-1.0294,-1.3872,-0.0610999999999999,-0.3047,-1.1725,0.1214,-0.3114
"624",-0.5927,-0.5832,-0.7524,-1.0751,-1.9215,-1.019,NA,0.0188999999999999,-0.8672,-0.2342,-0.2793
"625",-0.5967,-0.3934,-0.7539,-1.0791,-1.0362,-1.1488,-0.1823,-0.3051,-1.1801,-0.2345,-0.2798
"626",-0.708,-0.394,-0.6923,-1.0831,-1.9274,-0.6386,-0.3033,-0.3055,-1.183,-0.2347,-0.3124
"627",-0.655,-0.5846,-0.6931,-1.0872,-1.0431,-0.8961,-0.3038,-0.3059,-1.4922,-0.235,-0.3128
"628",-0.6035,-0.5853,-0.7556,-1.0912,-1.0474,-0.6401,NA,-0.3063,NA,NA,-0.2808
"629",-0.7631,-0.2044,NA,-1.0953,-0.1664,-1.5389,-0.3042,0.992500000000001,-0.8817,-0.2353,-0.3135
"630",-0.7116,-0.2057,-0.6945,-1.0994,-1.9419,-0.6396,NA,-0.307,-1.4973,-0.2355,-0.3138
"631",-0.6601,-0.5862,-0.6953,-1.1036,-1.0607,-1.0345,-0.3047,-0.3074,-0.8893,-0.2358,-0.3142
"632",-0.6617,-0.2069,-0.7573,0.2544,-1.9479,-0.641,-0.3051,0.0263,-1.1987,-0.2361,NA
"633",-0.6633,-0.587,-0.6967,-1.1138,-1.0677,-1.3001,NA,NA,NA,NA,NA
"634",-0.6649,-0.3979,-0.6975,-1.118,-1.0721,-1.4416,-0.3055,-0.3077,-1.2018,-0.2363,-0.282
"635",-0.7165,-0.3985,-0.6982,-2.4816,-1.0766,-0.6413,-0.306,-0.3081,-1.5075,0.1225,-0.3149
"636",-0.6671,-0.399,NA,-2.4839,-1.081,-0.913,-0.3064,-0.3085,-1.2066,-0.2366,-0.3153
"637",-0.7182,-0.0212999999999997,-0.699,-1.1274,-1.0854,-0.6429,-0.3068,-0.3089,-1.2097,-0.2368,-0.283
"638",-0.7685,-0.2119,-0.6997,0.2265,-1.0899,-1.1852,-0.3073,-0.3093,-1.2127,-0.2371,-0.2835
"639",-0.6695,-0.401,-0.8186,-1.138,-1.0944,-1.4624,-0.3077,-0.3097,-0.915,NA,-0.3163
"640",-0.7204,-0.4016,-0.7948,-1.1423,-1.0989,-0.9213,-0.3081,-0.31,-1.2206,-0.2374,-0.2843
"641",-0.573,-0.4021,-0.7333,-1.1466,-1.9798,-1.2003,-0.3086,0.0247999999999999,-0.9245,-0.2376,-0.2848
"642",-0.6759,-0.5899,-0.799,-1.151,NA,-1.2047,-0.309,0.0248999999999999,-1.2285,-0.2379,-0.2853
"643",-0.6775,-0.2155,-0.702,-1.1553,-1.1063,-1.0682,-0.3094,-0.3104,-1.2317,-0.2382,-0.2858
"644",-0.5871,-0.5906,-0.7691,-1.1597,-1.1109,-0.9291,-0.1866,0.0247999999999999,-0.9379,-0.2384,-0.2863
"645",-0.727,-0.2167,-0.7705,-1.1641,-1.1155,-1.0716,-0.31,-0.3107,-1.2397,-0.2387,-0.3182
"646",-0.7277,-0.2179,-0.7381,-1.1686,-1.1201,NA,-0.1873,-0.3111,NA,NA,-0.3186
"647",-0.5973,-0.5915,-0.8404,-1.173,-1.9975,-0.7899,-0.0648,0.0245,-1.833,-0.239,-0.2873
"648",-0.689,-0.4057,-0.7407,-1.1775,-1.1276,-1.0742,-0.3107,-0.3114,-1.2436,0.1234,-0.2878
"649",-0.6498,-0.2199,-0.7771,-1.182,-2.0039,-0.6496,-0.0653999999999999,-0.3118,-1.5415,0.1246,-0.3196
"650",-0.6539,-0.5927,-0.8148,-1.1865,-1.1352,-1.2185,NA,NA,NA,NA,NA
"651",-0.658,-0.4072,-0.7439,-1.191,-1.14,-1.0799,-0.1885,-0.3122,-0.9542,-0.2392,-0.3199
"652",-0.6621,-0.4078,-0.7075,-1.1956,-0.2751,-1.3693,-0.1889,0.0238999999999998,-0.9603,-0.2394,-0.2258
"653",-0.7017,-0.4083,-0.7082,-1.2002,-2.0197,-0.9421,-0.1893,-0.3125,-1.5507,-0.2397,-0.3204
"654",NA,NA,NA,NA,NA,NA,-0.1897,-0.3129,-1.5524,-0.2399,-0.3208
"655",-0.7033,-0.4089,-0.7455,-2.55,-1.1547,NA,-0.312,NA,-1.5541,-0.2402,-0.3211
"656",-0.705,-0.4095,-0.8193,-1.2076,-1.1595,-0.6525,-0.3124,-0.3133,-0.9725,-0.2405,-0.2907
"657",-0.7403,-0.41,-0.7852,-2.5563,-1.1643,-1.3789,-0.1906,-0.3137,-1.2691,0.1256,-0.2912
"658",-0.741,-0.4106,-0.8627,-1.2152,-1.1692,-1.6813,-0.313,-0.314,-0.9826,-0.2407,-0.2917
"659",-0.7417,-0.2265,-0.7906,-2.5626,-1.1741,-1.1034,-0.1912,-0.3144,-1.2775,-0.241,-0.2922
"660",-0.7087,-0.4118,-0.7921,-1.2227,-0.3156,-1.2567,-0.3136,-0.3148,-0.9929,-0.2412,-0.2927
"661",-0.7435,-0.4124,-0.7121,-1.2275,-1.1862,-0.6531,NA,-0.3152,NA,-0.2415,NA
"662",-0.7442,-0.2293,-0.7936,-1.2322,-0.3302,-1.7169,NA,NA,-1.5726,-0.2417,-0.3231
"663",-0.7117,-0.4136,-0.7951,-1.237,-1.1986,-1.4305,-0.3141,NA,NA,NA,-0.2934
"664",-0.7459,-0.2313,-0.7141,-1.2418,-2.0621,-1.4396,-0.3145,-0.3155,-1.0013,-0.242,-0.2939
"665",-0.6814,-0.4148,-0.7967,-1.2466,-1.2068,-1.2894,-0.1924,-0.3159,-1.0077,0.00360000000000005,-0.2944
"666",-0.748,-0.5974,-0.7155,-1.2514,-1.2119,-0.6528,-0.3151,0.0218999999999998,-2.1501,-0.2423,-0.3243
"667",-0.78,-0.2333,-0.7983,-1.2563,-2.0731,NA,-0.3155,NA,-2.4353,-0.2425,-0.3247
"668",-0.7175,-0.4163,-0.7998,-1.2612,-1.2202,-1.1338,-0.3159,-0.3162,-1.8672,-0.2428,-0.325
"669",-0.6882,-0.4169,-0.8012,0.0686,-1.2253,-0.6542,-0.1935,NA,-1.014,0.00320000000000009,-0.3254
"670",-0.722,-0.4174,-0.7182,-2.6064,NA,NA,-0.3165,-0.3166,-1.0205,-0.243,-0.2959
"671",-0.7236,-0.2368,-0.7189,-1.2764,-1.2305,-1.1362,NA,0.0214999999999999,-1.027,-0.2433,NA
"672",-0.6967,-0.4186,-0.9281,-2.6132,-1.2358,-0.6556,-0.3169,0.0215999999999998,-1.0336,-0.2436,-0.3261
"673",-0.7552,-0.5996,-0.719,-1.2845,-1.241,-0.6562,-0.1944,-0.3169,-1.3198,-0.2438,-0.2966
"674",-0.6744,-0.6003,NA,-1.2895,-1.2463,-0.978,NA,NA,NA,NA,NA
"675",-0.7578,-0.4198,-0.9424,-1.2946,-1.2516,-0.6577,-0.0722,-0.3173,-1.0443,-0.2441,-0.3267
"676",-0.7585,-0.4203,-0.8622,-1.2997,NA,-0.9793,-0.3176,-0.3176,-1.6063,-0.2443,NA
"677",-0.7344,-0.4209,-0.7682,-1.3048,-1.2569,-0.9804,-0.318,-0.318,-1.0532,-0.2446,-0.3271
"678",-0.7361,-0.6019,-0.964,-1.31,-1.2623,-0.6601,-0.3184,-0.3184,-1.336,-0.2448,-0.2975
"679",-0.7849,-0.2409,-0.7195,-1.3151,-1.2677,-1.7843,-0.3188,-0.3187,-1.0642,0.00239999999999996,-0.298
"680",-0.7617,-0.4224,-0.8235,-1.3203,-0.4272,-0.8236,NA,NA,NA,NA,NA
"681",-0.7384,-0.4229,-0.8249,-0.0017999999999998,-2.1252,-0.6601,-0.3192,-0.3191,-1.071,-0.2451,-0.328
"682",-0.7168,-0.6033,-0.7215,-1.3333,-1.2845,-1.317,-0.3196,-0.3195,-1.0778,-0.2454,-0.2988
"683",-0.6989,-0.4238,-0.8789,-0.0173999999999999,-1.2901,-1.3219,-0.3201,0.0199999999999998,-1.356,-0.2456,-0.2993
"684",NA,NA,NA,NA,NA,NA,-0.3205,0.0202,-1.3596,-0.2459,-0.2998
"685",-0.7275,-0.2443,NA,-1.3464,-1.2956,-0.8279,-0.3209,0.0203,-1.0934,-0.2461,-0.3002
"686",-0.75,-0.4249,NA,-0.0333000000000001,-1.3012,-0.9948,-0.3213,0.0204,-1.1004,-0.2464,-0.3007
"687",-0.7517,-0.4255,-0.7225,-1.3597,-1.3068,-0.8296,-0.3217,-0.3197,-1.6414,-0.2466,-0.3299
"688",-0.7362,-0.426,-0.7763,-1.3652,-2.1508,-1.4952,-0.3221,-0.32,-1.1097,-0.2469,-0.3302
"689",-0.7404,-0.4266,-0.883,-1.3707,-0.4781,-1.1684,-0.3225,-0.3204,-1.1168,-0.2471,-0.3306
"690",-0.7447,-0.6057,-0.7244,-0.0625,-0.4882,-0.8334,-0.3229,-0.3207,-1.124,-0.2474,-0.3019
"691",-0.7618,-0.4274,-0.8327,-1.3843,-1.3328,-1.0027,-0.3233,-0.3211,-1.1312,-0.2476,-0.3024
"692",-0.7635,-0.428,-0.8886,-1.3899,-1.3386,-0.6665,-0.3237,0.0193999999999999,-1.1384,-0.1234,-0.3029
"693",-0.7651,-0.4285,-1.0031,-1.3955,-1.3444,-1.1725,-0.3241,-0.3214,-1.4052,0.000800000000000134,-0.3318
"694",-0.7334,-0.6073,-0.9013,-1.4012,-3.0119,-0.6679,-0.1993,-0.3218,-1.409,0.1252,-0.3322
"695",-0.7574,-0.4293,-1.0246,-0.0992999999999999,-0.5214,NA,-0.3247,NA,-1.1549,-0.248,-0.2179
"696",-0.7823,-0.4299,-0.851,-1.4153,-1.3608,-1.1749,-0.3251,-0.3221,-2.1879,-0.2482,-0.3326
"697",-0.7884,-0.4304,NA,-1.4211,-1.3668,-0.6692,-0.3255,-0.3225,-1.1621,-0.2485,-0.3329
"698",-0.7664,-0.6089,-0.7256,-0.1234,-1.3728,-1.3465,-0.0750999999999999,0.0186999999999999,-1.1695,0.00120000000000009,-0.3059
"699",-0.7754,-0.4312,-0.9791,-1.4354,-1.3788,-1.1812,-0.3259,0.0187999999999999,-1.177,0.00120000000000009,-0.3335
"700",-0.7873,-0.4318,-0.7915,-1.4413,-1.3849,-1.1836,-0.3263,-0.3228,-1.1846,-0.2487,-0.3339
"701",-0.788,-0.4323,-0.8574,-1.4473,-1.391,-0.6717,-0.3267,-0.3231,-1.1922,-0.249,-0.3342
"702",-0.7897,-0.4329,NA,-1.4532,-2.2189,-0.6723,-0.2014,-0.3235,-1.1999,-0.2492,-0.3346
"703",-0.7878,-0.4334,-0.9248,-2.7561,-2.2221,-0.6729,-0.3273,-0.3238,-1.455,-0.2495,-0.3073
"704",-0.7881,-0.6111,-0.9955,-0.1665,-0.5843,-1.357,-0.3277,1.7296,-1.459,0.000700000000000145,-0.3078
"705",-0.7955,-0.4342,-0.7277,-1.4718,-2.2325,-1.018,-0.2023,-0.3256,-1.2173,-0.2497,-0.3355
"706",-0.7966,-0.4348,-0.7284,-1.4779,-1.4179,-1.1913,-0.3282,-0.326,-1.2252,-0.1247,-0.3085
"707",-0.7983,-0.4353,-0.866,NA,NA,-0.6755,-0.3286,-0.3263,-1.4756,-0.2501,-0.3361
"708",-0.8,-0.6127,-0.9365,-1.4841,-1.4242,-0.6761,-0.329,-0.3266,-1.238,-0.2503,-0.2819
"709",-0.8067,-0.6133,-0.9403,-1.4903,-2.2459,-1.5385,-0.3294,-0.327,-1.246,-0.2506,-0.3367
"710",-0.7981,NA,-0.8729,-1.4965,-1.4345,-1.1996,NA,0.0353999999999999,-1.254,-9.9999999999989e-05,-0.3102
"711",-0.8052,-0.4364,NA,-1.5028,-1.441,-1.377,-0.3298,-0.3273,-1.2621,-0.2508,-0.2574
"712",-0.8069,-0.4369,-0.9462,-1.5091,-1.4474,-0.6778,NA,-0.3276,-1.2703,NA,NA
"713",-0.8164,-0.6146,-1.023,-2.8011,-1.4539,-1.558,-0.3302,-0.328,-1.2785,-0.000199999999999978,-0.3375
"714",-0.8023,-0.4378,-1.0315,-1.5194,-1.4605,-1.39,-0.3306,-0.3283,-1.2868,-0.2511,-0.3121
"715",-0.803,-0.4383,-0.8082,-1.5258,-0.6587,-0.6787,-0.3309,-0.3287,-1.5249,-0.2513,-0.3125
"716",-0.8406,-0.6158,-1.0406,-1.5322,-2.2829,-0.6793,-0.3313,0.3978,-1.3004,-0.2516,-0.3384
"717",-0.8061,-0.4391,NA,-1.5387,-1.4809,-1.3948,-0.0780000000000001,0.4002,-1.3088,-0.2518,-0.3133
"718",-0.8196,-0.6168,-0.8903,-1.5452,-1.4876,-1.4001,-0.3318,0.0369999999999999,-2.2185,-0.252,-0.339
"719",-0.8347,-0.6174,-0.9718,-1.5518,-1.4944,-1.7678,-0.0785,NA,-1.317,-0.2523,-0.2632
"720",-0.8241,-0.2625,-0.7324,-1.5584,-0.6997,-1.4169,-0.2055,-0.3286,-1.3255,-0.2525,-0.2663
"721",-0.8258,-0.0862999999999996,-0.9756,-1.5651,-1.5112,-1.7932,-0.3324,-0.329,-1.3341,-0.2528,-0.3396
"722",-0.8114,-0.4414,-0.8974,-1.5718,-1.5181,-1.6225,NA,0.0366,-2.4439,-0.253,-0.3165
"723",-0.812,-0.6184,-0.899,-1.5785,-2.3214,-0.6794,-0.3328,-0.3293,-2.0038,-0.2533,-0.3169
"724",-0.829,-0.619,-0.9005,-1.5853,-0.7337,-1.2514,-0.2064,0.0365,-1.7843,-0.00129999999999986,-0.3174
"725",-0.8306,-0.4425,-0.9021,-1.5921,-1.5397,-0.6807,-0.3333,0.0365,-2.4472,-0.2535,-0.3408
"726",-0.8148,-0.443,-0.7357,-1.599,-1.5468,-1.6359,-0.3337,0.0366,-1.3449,-0.2537,-0.3181
"727",-0.8507,-0.0900999999999996,-0.9038,-1.6059,-1.5539,-1.4533,-0.3341,-0.3295,-1.3536,-0.254,NA
"728",-0.8169,-0.444,-0.8212,-1.6129,-1.5611,-1.6532,-0.3344,0.0365,-1.3624,-0.2542,NA
"729",-0.8176,-0.4446,-0.9903,-1.6199,-0.7808,-1.0743,-0.3348,-0.3299,-1.3713,-0.2545,-0.2957
"730",-0.8182,-0.4451,-0.9942,-1.627,-1.579,-1.2721,-0.3352,0.0363,-1.3802,-0.2547,-0.3417
"731",-0.8381,-0.4456,-0.7383,-1.6341,-1.5864,-1.0775,NA,-0.3302,NA,NA,NA
"732",-0.8994,-0.6214,-0.998,-1.6412,-0.8117,-1.4737,-0.3356,-0.3305,-1.3893,-0.1284,-0.2972
"733",-0.8457,-0.4464,-1.002,-1.6484,-2.3843,-1.4794,-0.336,-0.3308,-1.6078,-0.00229999999999997,-0.3204
"734",-0.8234,-0.6223,-0.7396,-1.6557,-1.6094,-2.0857,-0.081,0.0356999999999998,-1.6125,-0.1287,-0.3208
"735",-0.8721,-0.4472,-1.1828,-0.4071,-1.617,-1.2966,-0.0813999999999999,-0.3312,-1.4099,-0.00259999999999994,-0.3213
"736",-0.851,-0.6233,-0.7395,-1.6737,-1.6246,-0.6831,-0.3364,0.0355999999999999,-1.4191,-0.2552,-0.3431
"737",-0.8266,-0.448,-1.0151,-1.6811,-1.6323,-0.6838,-0.3368,-0.3315,-1.4284,-0.2554,-0.3434
"738",-0.8796,-0.0972999999999997,-1.112,-1.6886,-1.64,-1.5043,-0.0821000000000001,0.77,-1.4378,-0.2556,-0.3222
"739",-0.8287,-0.449,-0.9305,-1.6961,-1.6478,-1.9228,-0.0825,-0.3316,-1.4472,-0.2559,-0.344
"740",-0.8294,-0.2747,-0.7409,-1.7037,-0.8864,-1.3128,-0.3373,-0.332,-1.8515,-0.00299999999999989,-0.3229
"741",-0.83,-0.2758,-0.9321,-1.7113,-1.6672,-1.9467,NA,0.0385,-1.46,-0.2561,-0.3446
"742",-0.803,-0.6246,-0.8379,-2.9629,-1.6752,-1.7524,-0.3376,-0.3323,-1.6644,-0.2563,-0.3449
"743",-0.8585,-0.6252,-0.8386,-1.7238,-1.6832,-0.6832,-0.338,-0.3326,-1.4757,-0.2566,-0.3238
"744",-0.8321,-0.6258,-0.7435,-1.7316,-1.6913,-0.6838,-0.3384,-0.3329,-1.677,-0.2568,-0.3243
"745",-0.9453,-0.6264,-1.2218,-1.7394,-1.6995,-0.6845,NA,0.0378999999999998,-1.8724,0.1233,-0.3037
"746",-0.8353,-0.2767,-0.7435,-1.7473,-1.7077,-0.6852,-0.3387,-0.3333,-1.4949,-0.257,-0.346
"747",-0.899,-0.6271,-0.7442,-2.9916,NA,-0.6858,-0.3391,-0.3336,-1.6926,0.1244,NA
"748",-0.8374,-0.6277,-0.7449,-1.7601,-0.9596,-1.3312,-0.2114,0.0375999999999999,-1.5111,-0.2572,-0.3257
"749",-0.9041,-0.6283,-1.0397,-3.002,-1.7281,-1.334,-0.3397,-0.3339,-1.5211,-0.00209999999999999,-0.3262
"750",-0.8739,-0.4533,-0.8451,-1.7732,-1.7366,-0.6876,-0.34,-0.3342,-1.5312,0.1255,-0.2862
"751",-0.8054,-0.4538,-0.9451,-1.7813,-1.7451,-1.553,-0.3404,0.0371999999999999,-1.5413,-0.2574,-0.3085
"752",-0.8756,-0.6295,-0.9467,-1.7895,-1.7536,-1.1238,-0.3408,-0.3345,-1.7295,-0.2576,-0.3285
"753",-0.8773,-0.2791,-1.0487,-1.7977,-1.7622,-0.6893,-0.2127,-0.3348,-1.7347,-0.2579,-0.3476
"754",-0.8069,-0.6302,-0.9511,-1.806,-1.7709,-1.1252,-0.3413,-0.3352,-1.5647,-0.2581,-0.3479
"755",-0.8076,-0.2801,-0.7484,-1.8143,-1.7796,-0.6907,-0.085,-0.3355,-1.5751,-0.2583,-0.3294
"756",-0.8084,-0.456,-0.7492,-1.8227,-1.7884,-1.7795,-0.3417,-0.3358,-2.4394,-0.2586,-0.3485
"757",-0.914,-0.6312,-0.7499,-1.8312,-1.7973,-1.131,-0.3421,0.0362,-1.5844,-0.1304,-0.3488
"758",-0.8819,-0.2819,-1.1556,-1.8398,-1.8063,-0.6919,NA,-0.3361,-2.4399,-0.2589,NA
"759",-0.8836,-0.6319,-0.9573,-1.8484,-1.8153,-1.3524,NA,-0.3364,-1.7632,NA,-0.3491
"760",-0.8475,-0.2829,-0.7509,-1.857,-2.5574,-1.576,-0.3424,0.0358999999999998,-1.6004,-0.2591,NA
"761",-0.9238,-0.4583,-1.0629,-0.6525,-1.83,-1.5821,-0.3428,-0.3367,-1.6111,-0.2594,-0.2927
"762",-0.9281,-0.6328,-1.067,-0.6683,-1.8392,-0.6935,-0.3432,-0.3371,-1.6219,-0.00269999999999992,-0.3316
"763",-0.851,-0.459,-0.7521,-1.8915,-1.8485,-0.6942,-0.3435,-0.3374,-1.6328,-0.2596,-0.3321
"764",-0.9332,-0.4596,-0.9648,-1.9005,-1.8578,-1.5877,-0.3439,0.0353999999999999,-1.6437,-0.2598,-0.3325
"765",-0.9374,-0.634,-0.7533,-1.9095,-2.5911,-0.6951,-0.3442,-0.3377,-1.8112,-0.2601,-0.333
"766",-0.8981,-0.2861,-0.8603,-0.7172,-1.1502,-2.267,-0.3446,0.7817,-1.8169,0.1256,-0.3335
"767",-0.8998,-0.4609,-0.9672,-1.932,-1.8869,-1.8406,-0.345,-0.3378,-1.669,-0.2602,-0.3509
"768",NA,-0.2879,-0.7553,-1.9413,-1.8965,-2.3162,-0.3453,0.0383,-1.8313,-0.2605,NA
"769",NA,NA,-0.9689,-1.9507,-1.1907,-2.3492,-0.2161,-0.3381,-2.1363,-0.2607,-0.317
"770",-0.9015,-0.462,-1.1847,-3.1522,-1.2081,-1.657,NA,NA,-1.6888,-0.2609,NA
"771",-0.9032,-0.6353,-1.1936,-1.966,-2.6436,-1.42,0.0423,-0.3385,-1.7002,-0.2612,-0.3349
"772",-0.8586,-0.6359,-0.7561,-1.9756,-1.9409,NA,-0.2162,-0.3388,-2.4347,-0.2614,-0.3517
"773",-0.8592,-0.6365,-0.8681,-1.9852,-1.951,-0.6902,-0.346,-0.3391,-1.7102,-0.2616,-0.3356
"774",-0.8599,-0.4633,-0.7575,-3.1795,-1.9611,-2.3992,-0.3463,0.0375999999999999,-1.7218,-0.2619,-0.3523
"775",-0.8606,-0.2903,-0.9801,-2.001,-1.9713,-1.1873,-0.3467,-0.3394,-1.8736,0.1264,-0.3198
"776",-0.8612,-0.4644,-0.7587,-2.0108,-1.9816,-1.6875,-0.3471,0.0373999999999999,-1.7409,-0.262,-0.3529
"777",-0.9087,-0.6378,-1.0932,-3.1998,-2.6884,-1.1919,-0.3474,-0.3397,-1.7527,-0.2623,-0.3532
"778",-0.8629,-0.4652,NA,-3.2047,-1.9985,-0.6904,-0.3478,-0.34,-1.7646,-0.2625,-0.3213
"779",-0.9112,-0.6386,-0.9847,-2.0332,-2.009,-1.6957,-0.0879000000000001,0.0370999999999999,-1.7766,-0.2627,-0.3537
"780",-0.8646,-0.4659,-0.9863,-2.0432,-1.3289,-0.6912,-0.3482,-0.3403,-1.7887,-0.2629,-0.354
"781",-0.8652,-0.4664,-1.2154,-2.0534,-2.0349,-1.702,-0.3485,-0.3406,-1.8009,-0.133,-0.3385
"782",-0.8659,-0.2941,-0.9923,-2.0636,-2.0457,-1.9629,NA,-0.3409,-1.9359,-0.1332,-0.2922
"783",-0.9152,-0.2951,-0.994,-2.0739,-2.7387,-0.6915,-0.3489,-0.3412,-1.8211,-0.2634,-0.3261
"784",-0.9169,-0.468,-0.9956,-2.0843,-2.0635,-1.7185,-0.2188,-0.3415,-2.0703,-0.00360000000000005,-0.3411
"785",-0.9186,-0.4685,-0.9972,-2.0948,-2.0745,-1.7253,-0.3494,-0.3419,-1.838,-0.2636,-0.3416
"786",-0.9709,-0.6405,-0.9989,-2.1053,-2.0856,-0.6924,-0.0891999999999999,-0.3422,-1.9653,-0.2638,-0.3554
"787",-0.9231,-0.4693,-1.0005,-2.116,-1.4233,-1.9915,-0.3498,0.0357999999999998,-1.8587,-0.264,-0.3422
"788",-0.872,-0.4698,-1.1216,-3.2825,-2.113,-2.0045,-0.3501,-0.3425,-1.8714,-0.00390000000000001,-0.3294
"789",-0.9255,-0.6416,-1.2465,-2.1334,-2.1244,-1.2223,-0.3505,-0.3428,-1.8842,-0.2643,-0.3306
"790",-0.8202,-0.6422,-0.7634,-2.1443,-2.1359,-0.6928,-0.3508,-0.3431,-1.8972,-0.004,-0.3441
"791",-0.874,-0.4709,-1.1323,-2.1552,-2.1475,-0.6935,-0.3512,-0.3434,-1.9102,-0.2645,-0.3446
"792",-0.8747,-0.4714,-0.7643,-3.3134,-2.1591,-1.4888,-0.3515,-0.3437,-2.0221,-0.00409999999999999,-0.3569
"793",-0.9288,-0.4719,NA,-2.1733,-2.1709,NA,-0.0902000000000001,1.5501,-2.1259,-0.00419999999999998,-0.3452
"794",-1.0926,-0.6436,-0.765,-2.1844,-2.1828,-0.6946,-0.0905,-0.3443,-1.9366,-0.2647,-0.3103
"795",-1.0503,-0.6442,-1.383,-2.1957,-2.1947,-1.4919,-0.3519,-0.3446,-1.95,-0.2649,-0.347
"796",-0.8805,-0.4729,-1.2728,-2.207,-2.2068,-1.4951,-0.3523,-0.3449,-1.9634,-0.2652,-0.3578
"797",-0.8812,-0.4734,-0.7647,-2.2185,-2.8647,-1.7657,-0.3526,-0.3452,-1.977,-0.2654,-0.3581
"798",-0.8818,-0.3025,-0.7654,-3.3629,-2.2267,-0.6963,-0.353,-0.3455,-1.9907,-0.2656,-0.3584
"799",-0.8228,-0.4744,-1.2808,-2.2373,NA,-0.697,-0.3533,NA,-2.0045,-0.2658,-0.3481
"800",-0.9422,-0.4749,-0.7659,-3.3777,-2.239,-1.2348,-0.3536,-0.3458,-2.0183,-0.2661,-0.359
"801",-0.9439,-0.6459,-1.1587,-2.2564,-2.2515,-0.6984,-0.354,-0.3461,-2.0323,-0.2663,-0.3488
"802",-0.9456,-0.4757,-0.8988,-2.2683,-2.264,-2.0422,-0.3543,-0.3464,-2.0464,-0.2665,-0.3389
"803",-1.0088,-0.3056,-1.2958,-2.2802,-1.6436,-1.2413,-0.3547,0.0430999999999999,-2.3341,-0.2667,-0.3499
"804",-0.8872,-0.4767,-0.7672,-2.2922,-1.666,-1.7861,-0.355,0.0430999999999999,-2.0601,-0.267,-0.36
